Entry,Finishing Position,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,FinalFour1,FinalFour2,FinalFour3,FinalFour4,Finalist1,Finalist2,Champ
Gene's Picks,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,2 Michigan State,5 Auburn,5 Auburn
Yogi Bear,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,5 Auburn,2 Michigan State,5 Auburn,5 Auburn
Shez 2,36.5
Corliss > Zion,36.5
west coast best coast,36.5
My Toddlers Picks,36.5
Sprinkles,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,5 Auburn,3 Texas Tech, , 
PapaBias,36.5
Bulldogs Arf #2,36.5
Sydney's College Fund,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,5 Auburn,3 Texas Tech, , 
qvollmert,36.5
uclakav,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , ,2 Kentucky, , , 
Geoffs winners,36.5
Sprague The Whisperer,36.5
Coach Kroojawoowski,36.5
Disco Pants and Haircuts,36.5
Team ODB2,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,2 Kentucky,2 Michigan State,1 Virginia,2 Michigan State
cbirn,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,5 Auburn,3 Texas Tech
Skinnyjam,36.5
Dat Bracket Doe,36.5
Geoff pool 2,36.5
Eric M Entry,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,1 Virginia, 
GoDucks,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,2 Kentucky,1 Duke,1 Virginia,1 Duke
Todd's Wife,36.5
Team ODB,36.5
YOU ARE UG-LY,36.5
augdiggity,36.5
FeelingLucky2019,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,1 Virginia,1 Virginia
All the Fish,36.5
Sanjita Mamacita,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, , ,2 Kentucky,2 Michigan State, ,2 Michigan State
The Furst,36.5
Jeff Miller,36.5
javiiiiii,36.5
BMahoney,36.5
DLee's Bracket,36.5
Feirman 3,36.5
Boom Boom Room,36.5
Uzo's Winner,36.5
Iron Lion Zion,36.5
MASNYC,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, ,1 Gonzaga, , ,1 Gonzaga, , 
The Devil Wears Nada,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, ,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,1 Virginia,1 Virginia
HailTheBison,36.5
Corner Pocket,36.5
BigJohn,36.5
Corndog,36.5
THE CUSE IS LOOSE,36.5
George Barton,36.5
Nova 2 of 3,36.5
TheStable,36.5
Abrams,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, ,3 Purdue, , , , 
cuttin' down the nets,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,2 Kentucky,1 Duke,1 Virginia,1 Virginia
DSW Sneaker Blowout,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,5 Auburn,3 Texas Tech
Your Hero,36.5
Where is my money,36.5
Holden It Down.,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,1 Virginia,1 Virginia
Feirman 1,36.5
Rui Gooey,36.5
riz1,36.5
Road to Zion,36.5
Self Defecating,36.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, , , , , , 
Random morgy,36.5
TiGo,36.5
bos2,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,5 Auburn,5 Auburn
Beilein Or Bust,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,2 Kentucky,3 Texas Tech,2 Kentucky, 
What the Hell,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,2 Kentucky,1 Duke,2 Kentucky,2 Kentucky
Shez1,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , ,1 Virginia, , , , 
Feirman 2,37
Sara wins!,37
PlayingBlind,37
Zion National Park,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Duke,5 Auburn,5 Auburn
ThisonesforPnut,37
bos1,37
MiamiGotFucked,37
Banana,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,5 Auburn,5 Auburn
Larry's bracket,37
Kyle Wall,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,2 Kentucky,2 Michigan State,3 Purdue,3 Purdue
KathDog,37
Larry G,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,2 Kentucky, ,1 Virginia,1 Virginia
I think I'm dying here,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,2 Kentucky,1 Duke,2 Kentucky,2 Kentucky
Mrs.bos'bracket,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,2 Kentucky,1 Gonzaga,2 Kentucky,1 Gonzaga
Not a Bracket,37
Three Orange Whips,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,2 Kentucky,1 Gonzaga,2 Kentucky,1 Gonzaga
Operation Varsity Blues,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,1 Virginia,1 Gonzaga
NotAWinner,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,5 Auburn,3 Texas Tech,3 Purdue,3 Texas Tech
Anna E.,37
2PEAT,37
Brexitball,37
BuyUsAWinner,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,2 Michigan State,3 Purdue,2 Michigan State
This Year Though...,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia, ,2 Michigan State,1 Virginia, 
wrinkled balls,37
Red Raider Quaker,37
Bet They Got S.C.M.O.D.S.,37
Bulldogs Arf 1,37
Tim Apple,37
LETS GO BU!,37
Danielle Iserlis,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,5 Auburn,5 Auburn
Go SUNY Tech,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,5 Auburn,2 Michigan State,3 Purdue,2 Michigan State
Ckillar1,37
Gimme the loot,37
gsuss,37
My Bracket Sucks,37
DLee's Wife's Mount Zion,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech, , ,1 Duke, ,1 Duke
Julie M,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,2 Kentucky,1 Gonzaga,3 Purdue,3 Purdue
Dan G.,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,2 Kentucky,2 Michigan State,3 Purdue,3 Purdue
AS1's Pool,37
Gene's Picks,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Gonzaga,3 Purdue,1 Gonzaga
Yogi Bear,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,2 Kentucky,1 Duke,2 Kentucky,2 Kentucky
Shez 2,37
Corliss > Zion,37
west coast best coast,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, ,3 Purdue,2 Kentucky,2 Michigan State, , 
My Toddlers Picks,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,2 Kentucky,1 Gonzaga,1 Virginia,1 Gonzaga
Sprinkles,37
PapaBias,37
Bulldogs Arf #2,37
Sydney's College Fund,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga, , 
qvollmert,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Gonzaga,2 Kentucky,2 Kentucky
uclakav,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech, ,2 Kentucky, ,2 Kentucky, 
Geoffs winners,37
Sprague The Whisperer,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,5 Auburn,1 Duke, ,1 Duke
Coach Kroojawoowski,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,5 Auburn,1 Duke,1 Virginia,1 Virginia
Disco Pants and Haircuts,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,2 Kentucky,2 Michigan State,3 Purdue,3 Purdue
Team ODB2,37
cbirn,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,5 Auburn,1 Duke,5 Auburn,5 Auburn
Skinnyjam,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,2 Kentucky, , , 
Dat Bracket Doe,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , ,5 Auburn,1 Duke,5 Auburn,5 Auburn
Geoff pool 2,37
Eric M Entry,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , ,3 Purdue,2 Kentucky, ,3 Purdue,3 Purdue
GoDucks,37
Todd's Wife,37
Team ODB,37
YOU ARE UG-LY,37
augdiggity,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,2 Kentucky,1 Gonzaga,2 Kentucky,1 Gonzaga
FeelingLucky2019,37
All the Fish,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,1 Virginia,2 Kentucky,1 Duke,1 Virginia,1 Virginia
Sanjita Mamacita,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, ,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga, , 
The Furst,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,2 Kentucky,1 Gonzaga,1 Virginia,1 Virginia
Jeff Miller,37
javiiiiii,37
BMahoney,37
DLee's Bracket,37
Feirman 3,37
Boom Boom Room,37
Uzo's Winner,37
Iron Lion Zion,37
MASNYC,37
The Devil Wears Nada,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,5 Auburn,2 Michigan State,5 Auburn,2 Michigan State
HailTheBison,37
Corner Pocket,37
BigJohn,37
Corndog,37
THE CUSE IS LOOSE,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, ,3 Purdue,2 Kentucky,1 Duke,3 Purdue,1 Duke
George Barton,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , , , , , , 
Nova 2 of 3,37
TheStable,37
Abrams,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , , ,2 Kentucky, , , 
cuttin' down the nets,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,2 Kentucky,1 Duke,2 Kentucky,1 Duke
DSW Sneaker Blowout,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,2 Kentucky,2 Michigan State,3 Purdue,2 Michigan State
Your Hero,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga, , ,1 Duke, , 
Where is my money,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,2 Kentucky,1 Duke,2 Kentucky,1 Duke
Holden It Down.,37
Feirman 1,37
Rui Gooey,37
riz1,37
Road to Zion,37,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,1 Gonzaga, ,1 Gonzaga
Self Defecating,37
Random morgy,37
TiGo,37
bos2,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,2 Kentucky,1 Duke,1 Virginia,1 Duke
Beilein Or Bust,37.5
What the Hell,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,2 Kentucky,1 Duke,1 Virginia,1 Duke
Shez1,37.5
Feirman 2,37.5
Sara wins!,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga, ,2 Kentucky,1 Gonzaga, , 
PlayingBlind,37.5
Zion National Park,37.5
ThisonesforPnut,37.5
bos1,37.5
MiamiGotFucked,37.5
Banana,37.5
Larry's bracket,37.5
Kyle Wall,37.5
KathDog,37.5
Larry G,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,5 Auburn,2 Michigan State, , 
I think I'm dying here,37.5
Mrs.bos'bracket,37.5
Not a Bracket,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,2 Kentucky,3 Texas Tech,1 Virginia,3 Texas Tech
Three Orange Whips,37.5
Operation Varsity Blues,37.5
NotAWinner,37.5
Anna E.,37.5
2PEAT,37.5
Brexitball,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State, ,1 Virginia, , ,1 Virginia, 
BuyUsAWinner,37.5
This Year Though...,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,5 Auburn,5 Auburn
wrinkled balls,37.5
Red Raider Quaker,37.5
Bet They Got S.C.M.O.D.S.,37.5
Bulldogs Arf 1,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , , ,1 Duke, , 
Tim Apple,37.5
LETS GO BU!,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,5 Auburn,1 Gonzaga
Danielle Iserlis,37.5
Go SUNY Tech,37.5
Ckillar1,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,5 Auburn,5 Auburn
Gimme the loot,37.5
gsuss,37.5
My Bracket Sucks,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,5 Auburn,1 Gonzaga,5 Auburn,5 Auburn
DLee's Wife's Mount Zion,37.5
Julie M,37.5
Dan G.,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,5 Auburn,1 Duke,1 Virginia,1 Virginia
AS1's Pool,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech, , , , , 
Gene's Picks,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,2 Michigan State, , 
Yogi Bear,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,5 Auburn,2 Michigan State, , 
Shez 2,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,3 Purdue,2 Kentucky, ,2 Kentucky, 
Corliss > Zion,37.5
west coast best coast,37.5
My Toddlers Picks,37.5
Sprinkles,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,5 Auburn,3 Texas Tech,3 Purdue,3 Texas Tech
PapaBias,37.5
Bulldogs Arf #2,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , , ,1 Duke, , 
Sydney's College Fund,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,3 Purdue,5 Auburn,3 Texas Tech,3 Purdue,3 Texas Tech
qvollmert,37.5
uclakav,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,2 Michigan State,5 Auburn,2 Michigan State
Geoffs winners,37.5
Sprague The Whisperer,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , ,5 Auburn,1 Duke, ,1 Duke
Coach Kroojawoowski,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech, , ,1 Duke, , 
Disco Pants and Haircuts,37.5
Team ODB2,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,2 Kentucky,3 Texas Tech,1 Virginia,1 Virginia
cbirn,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,2 Michigan State,5 Auburn,5 Auburn
Skinnyjam,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Duke,2 Kentucky,2 Kentucky
Dat Bracket Doe,37.5
Geoff pool 2,37.5
Eric M Entry,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,1 Virginia,2 Kentucky,1 Gonzaga,1 Virginia,1 Gonzaga
GoDucks,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,5 Auburn,5 Auburn
Todd's Wife,37.5
Team ODB,37.5
YOU ARE UG-LY,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , ,5 Auburn,1 Duke, ,1 Duke
augdiggity,37.5
FeelingLucky2019,37.5
All the Fish,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke, , , ,1 Duke, , 
Sanjita Mamacita,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, ,3 Texas Tech,1 Virginia,2 Kentucky, , , 
The Furst,37.5
Jeff Miller,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,2 Michigan State,5 Auburn,2 Michigan State
javiiiiii,37.5
BMahoney,37.5
DLee's Bracket,37.5
Feirman 3,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,3 Texas Tech,1 Virginia,5 Auburn,1 Duke,1 Virginia,1 Virginia
Boom Boom Room,37.5
Uzo's Winner,37.5
Iron Lion Zion,37.5
MASNYC,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky, , ,1 Virginia, , , , 
The Devil Wears Nada,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Duke,3 Purdue,3 Purdue
HailTheBison,37.5
Corner Pocket,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,1 Duke,1 Gonzaga,3 Purdue,2 Kentucky,1 Duke,3 Purdue,3 Purdue
BigJohn,37.5
Corndog,37.5
THE CUSE IS LOOSE,37.5
George Barton,37.5
Nova 2 of 3,37.5
TheStable,37.5
Abrams,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,1 Gonzaga,3 Purdue,5 Auburn,2 Michigan State, , 
cuttin' down the nets,37.5
DSW Sneaker Blowout,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech, , , , , 
Your Hero,37.5,1 Duke,2 Michigan State,1 Gonzaga,3 Texas Tech,1 Virginia,3 Purdue,5 Auburn,2 Kentucky,2 Michigan State,3 Texas Tech,1 Virginia,5 Auburn,3 Texas Tech,1 Virginia,3 Texas Tech
Where is my money,37.5
Holden It Down.,37.5
Feirman 1,37.5
Rui Gooey,37.5
riz1,37.5
Road to Zion,37.5
